ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total Spending,income - spending,Age,Income - Spending,High_Risk_Churn,Log_Income,Income_Segment,Spending_Segment,Cluster
10031,1976,PhD,Married,16927.0,1,1,10/2/13,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,53,16874,49,16874.0,0,9.736724334658026,Low,Low,2
5748,1965,Graduation,Married,59754.0,0,1,1/12/12,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1,475,59279,60,59279.0,1,10.99800814830098,Medium,Medium,0
2134,1952,Graduation,Single,53700.0,0,1,17-08-2012,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,694,53006,73,53006.0,1,10.891186902297498,Medium,Medium,0
1523,1973,Graduation,Married,59041.0,1,1,7/5/14,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,96,58945,52,58945.0,0,10.98600433403935,Medium,Low,2
9665,1957,PhD,Divorced,54237.0,0,1,27-04-2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,361,53876,68,53876.0,0,10.901137048778104,Medium,Medium,0
4640,1967,Graduation,Divorced,70647.0,0,1,21-09-2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,1079,69568,58,69568.0,0,11.165465079148639,High,High,0
3635,1962,PhD,Single,52597.0,0,1,7/5/14,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,578,52019,63,52019.0,0,10.870433375189227,Medium,Medium,0
3547,1969,Master,Together,41021.0,1,0,30-12-2012,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,64,40957,56,40957.0,0,10.62186378714185,Medium,Low,2
2456,1975,PhD,Married,40233.0,0,1,14-10-2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,149,40084,50,40084.0,1,10.602467688288517,Low,Medium,2
5633,1980,Graduation,Married,50183.0,1,1,25-06-2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,231,49952,45,49952.0,0,10.823451529776579,Medium,Medium,2
7801,1959,Graduation,Together,54753.0,0,1,12/9/13,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,728,54025,66,54025.0,1,10.910605704370774,Medium,Medium,0
10489,1973,Graduation,Married,92955.0,0,0,19-08-2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,1778,91177,52,91177.0,0,11.439881541900057,High,High,1
7011,1973,Graduation,Married,33471.0,1,0,12/10/12,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,93,33378,52,33378.0,0,10.418464547424595,Low,Low,2
2620,1974,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,23,34573,51,34573.0,0,10.45152225208439,Low,Low,2
3933,1980,Graduation,Together,44010.0,1,0,13-10-2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,662,43348,45,43348.0,0,10.692194881655606,Medium,Medium,0
10981,1988,Graduation,Married,84219.0,0,0,2/2/14,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1198,83021,37,83021.0,0,11.341187701715919,High,High,1
1734,1968,PhD,Together,40706.0,2,1,17-01-2013,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,81,40625,57,40625.0,0,10.614155346814062,Medium,Low,2
10995,1988,2n Cycle,Married,15716.0,1,0,12/11/12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,92,15624,37,15624.0,0,9.662498208076329,Low,Low,2
6357,1959,2n Cycle,Divorced,59052.0,0,1,17-11-2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,491,58561,66,58561.0,0,10.986190624738057,Medium,Medium,0
9209,1971,Master,Together,80573.0,0,0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1564,79009,54,79009.0,1,11.29693129580923,High,High,1
10286,1962,Graduation,Married,83715.0,0,0,3/2/14,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,926,82789,63,82789.0,0,11.335185397109868,High,High,0
2611,1959,Master,Together,82576.0,0,0,1/8/12,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,1910,80666,66,80666.0,0,11.321486470371372,High,High,1
1600,1965,Master,Married,56962.0,2,1,11/10/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,411,56551,60,56551.0,0,10.950157213238244,Medium,Medium,0
3308,1952,Graduation,Married,35704.0,1,1,3/1/14,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,94,35610,73,35610.0,0,10.483046013983211,Low,Low,2
5407,1954,Graduation,Together,53103.0,0,1,12/9/13,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0,1085,52018,71,52018.0,0,10.880007533959756,Medium,High,0
2166,1960,2n Cycle,Widow,46779.0,1,1,12/7/13,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,23,46756,65,46756.0,0,10.75321104013817,Medium,Low,2
3955,1965,Graduation,Divorced,4861.0,0,0,22-06-2014,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,6,4855,60,4855.0,0,8.48920515487607,Low,Low,2
6634,1979,Master,Divorced,33462.0,1,0,7/8/13,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0,54,33408,46,33408.0,1,10.41819562981634,Low,Low,2
3056,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1150,62543,47,62543.0,0,11.061845645601192,High,High,0
5718,1950,Graduation,Married,80763.0,0,0,15-08-2013,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,1415,79348,75,79348.0,0,11.299286600670264,High,High,1
6872,1974,PhD,Married,65352.0,0,1,21-08-2013,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,405,64947,51,64947.0,0,11.087558624655156,High,Medium,0
8164,1978,PhD,Married,82170.0,0,0,25-11-2013,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0,1908,80262,47,80262.0,0,11.31655772074287,High,High,1
4580,1969,Graduation,Married,75759.0,0,0,25-10-2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1,2486,73273,56,73273.0,0,11.23532572785996,High,High,1
9305,1976,2n Cycle,Single,79689.0,0,0,12/5/13,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,1315,78374,49,78374.0,0,11.285899386391794,High,High,1
453,1956,PhD,Widow,35340.0,1,1,29-06-2014,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,35295,69,35295.0,0,10.472799042021169,Low,Low,2
8545,1954,Graduation,Divorced,85683.0,0,0,21-03-2014,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1,1789,83894,71,83894.0,0,11.358421389372706,High,High,1
9850,1972,2n Cycle,Married,24884.0,1,0,29-11-2012,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0,19,24865,53,24865.0,0,10.122020491292654,Low,Low,2
7378,1981,Master,Together,42021.0,1,0,31-08-2012,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0,573,41448,44,41448.0,0,10.645948569648995,Medium,Medium,2
7646,1989,Graduation,Single,64449.0,1,0,18-02-2014,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,3,11,0,805,63644,36,63644.0,0,11.073645008367333,High,Medium,0
1640,1954,Graduation,Divorced,64587.0,1,1,22-06-2014,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0,108,64479,71,64479.0,0,11.075783914001512,High,Low,0
5184,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,23,34801,30,34801.0,0,10.458090798648007,Low,Low,2
8492,1978,Graduation,Together,75437.0,0,0,9/11/13,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,1493,73944,47,73944.0,0,11.231066405821236,High,High,1
11188,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,89,26002,68,26002.0,1,10.169384032915987,Low,Low,2
1212,1973,Graduation,Married,52845.0,1,0,13-08-2013,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0,936,51909,52,51909.0,0,10.875137302530561,Medium,High,0
9097,1956,Graduation,Divorced,46086.0,0,1,3/11/13,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0,343,45743,69,45743.0,0,10.738286193554881,Medium,Medium,2
10473,1956,PhD,Widow,78028.0,0,1,10/9/12,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1,528,77500,69,77500.0,0,11.264835831444937,High,Medium,0
7962,1987,PhD,Single,95169.0,0,0,9/10/13,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1,1901,93268,38,93268.0,0,11.463420045066389,High,High,1
9984,1981,2n Cycle,Married,56337.0,1,1,27-03-2013,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1,724,55613,44,55613.0,0,10.939124542042725,Medium,Medium,0
5527,1987,Graduation,Together,22434.0,1,0,13-02-2013,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0,58,22376,38,22376.0,0,10.018377518410084,Low,Low,2
6374,1954,PhD,Married,36930.0,0,1,17-05-2013,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,3,11,0,297,36633,71,36633.0,0,10.516806585736159,Low,Medium,2
7453,1954,Graduation,Single,36130.0,0,1,2/2/13,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1,488,35642,71,35642.0,0,10.49490650158872,Low,Medium,2
8952,1953,Master,Married,65569.0,0,1,5/11/12,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0,859,64710,72,64710.0,1,11.090873553257666,High,High,0
241,1952,Graduation,Together,83844.0,0,0,12/5/13,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,1574,82270,73,82270.0,0,11.33672513518121,High,High,1
8975,1968,Graduation,Married,19514.0,1,1,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,69,19445,57,19445.0,0,9.878938679614715,Low,Low,2
6119,1963,PhD,Single,36736.0,1,1,10/5/13,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,17,36719,62,36719.0,0,10.511539700563102,Low,Low,2
5236,1979,Graduation,Together,77568.0,0,1,25-08-2012,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0,2194,75374,46,75374.0,0,11.258923141820024,High,High,1
5723,1976,PhD,Together,49187.0,0,1,11/1/14,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,116,49071,49,49071.0,0,10.803404970292338,Medium,Medium,2
1710,1978,Graduation,Single,30168.0,1,0,7/3/13,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,279,29889,47,29889.0,0,10.314570186094999,Low,Medium,2
1970,1968,Master,Together,34053.0,0,1,10/9/12,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0,103,33950,57,33950.0,0,10.43570277898059,Low,Low,2
5313,1971,Master,Married,38196.0,1,1,18-04-2014,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0,44,38152,54,38152.0,0,10.550512257479294,Low,Low,2
10634,1951,Master,Married,59412.0,0,0,19-04-2014,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,406,59006,74,59006.0,0,10.992268336624281,Medium,Medium,0
7010,1965,2n Cycle,Married,70924.0,0,0,7/4/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,1363,69561,60,69561.0,0,11.169378259677051,High,High,1
8562,1969,Graduation,Together,54165.0,0,0,28-05-2013,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,236,53929,56,53929.0,0,10.899808684315772,Medium,Medium,2
3158,1973,Graduation,Married,32300.0,1,0,3/1/13,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,32261,52,32261.0,0,10.382853468483827,Low,Low,2
4436,1976,Graduation,Single,20180.0,0,0,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,137,20043,49,20043.0,0,9.912496846693715,Low,Medium,2
5287,1973,Graduation,Married,34961.0,1,0,19-06-2014,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,79,34882,52,34882.0,1,10.46201703637113,Low,Low,2
2445,1974,PhD,Together,28440.0,1,0,7/7/13,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,63,28377,51,28377.0,1,10.25558704504304,Low,Low,2
6059,1953,PhD,Together,64504.0,1,2,4/3/13,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,1314,63190,72,63190.0,1,11.074498019159236,High,High,1
4550,1966,Master,Together,33564.0,0,1,24-06-2014,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,71,33493,59,33493.0,0,10.421239136372852,Low,Low,2
4240,1978,Graduation,Married,17345.0,1,0,3/11/12,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,58,17287,47,17287.0,1,9.7611172112444,Low,Low,2
8911,1967,PhD,Married,56320.0,0,1,8/4/13,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,702,55618,58,55618.0,0,10.938822746356111,Medium,Medium,0
3706,1978,Graduation,Single,28647.0,1,0,21-08-2013,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,94,28553,47,28553.0,0,10.26283891167827,Low,Low,2
3628,1987,Basic,Single,15038.0,1,0,29-01-2013,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,80,14958,38,14958.0,1,9.618402105931613,Low,Low,2
10175,1958,PhD,Divorced,32173.0,0,1,1/8/13,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,22,32151,67,32151.0,0,10.378913951950253,Low,Low,2
8985,1964,2n Cycle,Together,68316.0,0,1,4/11/12,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,1211,67105,61,67105.0,0,11.131913916491309,High,High,1
5204,1971,Graduation,Together,74538.0,0,0,29-06-2013,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,1461,73077,54,73077.0,0,11.219077757327483,High,High,1
9220,1971,Graduation,Single,91700.0,0,0,17-01-2013,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,1968,89732,54,89732.0,0,11.426288563310505,High,High,1
9888,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,1091,67604,56,67604.0,0,11.137446252352321,High,High,0
5263,1977,2n Cycle,Married,31056.0,1,0,22-01-2013,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,55,31001,48,31001.0,1,10.343579504787346,Low,Low,2
1020,1973,Graduation,Married,79593.0,0,0,12/5/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,1366,78227,52,78227.0,0,11.284693992107073,High,High,1
9503,1980,Graduation,Single,28071.0,0,0,29-08-2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,313,27758,45,27758.0,0,10.24252791726305,Low,Medium,2
10613,1958,PhD,Together,37334.0,1,1,26-02-2014,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,62,37272,67,37272.0,0,10.527686503469802,Low,Low,2
67,1972,Master,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,92,46331,53,46331.0,0,10.745571845870444,Medium,Low,2
6019,1971,PhD,Married,37126.0,1,0,30-03-2014,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,72,37054,54,37054.0,0,10.522099746707825,Low,Low,2
5863,1953,Graduation,Married,47703.0,0,1,29-05-2013,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,655,47048,72,47048.0,1,10.772770530802942,Medium,Medium,0
3717,1959,Graduation,Married,61180.0,0,1,23-04-2014,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,704,60476,66,60476.0,0,11.021591962782166,Medium,Medium,0
6730,1954,Graduation,Married,38998.0,1,1,3/11/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,54,38944,71,38944.0,1,10.571291283757406,Low,Low,2
10749,1991,Graduation,Single,8028.0,0,0,18-09-2012,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,178,7850,34,7850.0,0,8.990815266184685,Low,Medium,2
4998,1962,Graduation,Together,76081.0,0,0,23-05-2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,1033,75048,63,75048.0,1,11.239566984991516,High,High,0
6287,1986,Graduation,Together,34728.0,1,0,30-07-2013,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,36,34692,39,34692.0,0,10.455330351773332,Low,Low,2
5985,1965,Master,Single,33168.0,0,1,13-10-2012,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,122,33046,60,33046.0,0,10.4093709837628,Low,Medium,2
4754,1966,Master,Married,33585.0,0,1,25-09-2013,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,122,33463,59,33463.0,1,10.421864592454954,Low,Medium,2
4002,1960,PhD,Married,77037.0,0,1,13-10-2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1123,75914,65,75914.0,0,11.252054085595047,High,High,1
8870,1984,Graduation,Together,35196.0,1,0,13-11-2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,497,34699,41,34699.0,0,10.468716130681411,Low,Medium,2
966,1966,Graduation,Married,44529.0,0,1,5/7/13,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,691,43838,59,43838.0,1,10.703918398315748,Medium,Medium,0
4767,1965,2n Cycle,Married,70924.0,0,0,7/4/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,1363,69561,60,69561.0,0,11.169378259677051,High,High,1
9725,1966,PhD,Together,28764.0,1,1,5/6/14,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,12,28752,59,28752.0,0,10.266914649297394,Low,Low,2
4475,1949,PhD,Married,69098.0,0,0,16-02-2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,2440,66658,76,66658.0,1,11.143295537871015,High,High,1
5740,1970,2n Cycle,Divorced,25959.0,1,1,14-02-2013,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,56,25903,55,25903.0,0,10.164312170818027,Low,Low,2
5731,1983,Master,Married,27100.0,1,0,5/4/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,27063,42,27063.0,0,10.207325906555994,Low,Low,2
7290,1985,Graduation,Single,70596.0,0,0,5/10/12,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,968,69628,40,69628.0,0,11.164742929660637,High,High,0
3846,1974,Graduation,Married,42557.0,0,1,29-08-2012,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,270,42287,51,42287.0,1,10.658623130430142,Medium,Medium,2
8104,1951,PhD,Married,53312.0,0,0,9/8/13,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,278,53034,74,53034.0,0,10.883935482853596,Medium,Medium,2
4507,1952,Graduation,Single,72228.0,0,0,27-11-2012,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,1250,70978,73,70978.0,1,11.187596906286172,High,High,1
11013,1987,Graduation,Together,67605.0,0,0,31-03-2013,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,938,66667,38,66667.0,1,11.121452015488801,High,High,0
4491,1949,Master,Married,62845.0,1,1,1/10/12,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,1178,61667,76,61667.0,0,11.04844256839719,Medium,High,0
3759,1958,Graduation,Together,65196.0,0,2,25-07-2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,1155,64041,67,64041.0,0,11.085168734586208,High,High,0
1162,1987,PhD,Single,42000.0,0,0,10/1/13,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,653,41347,38,41347.0,0,10.645448706505872,Medium,Medium,0
2055,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,49,35811,52,35811.0,0,10.487405632994516,Low,Low,2
10766,1964,PhD,Married,65526.0,0,1,11/4/14,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,506,65020,61,65020.0,0,11.090217550427058,High,Medium,0
4415,1961,Graduation,Married,16860.0,1,1,12/9/12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,38,16822,64,16822.0,0,9.732758541777981,Low,Low,2
3005,1992,Graduation,Single,83528.0,0,0,1/5/14,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,1650,81878,33,81878.0,0,11.332949155931612,High,High,1
2223,1965,2n Cycle,Divorced,64176.0,0,1,3/8/12,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,1826,62350,60,62350.0,0,11.069400170037524,High,High,1
4817,1956,Graduation,Divorced,22304.0,0,0,4/8/12,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,18,22286,69,22286.0,1,10.012566147562366,Low,Low,2
2875,1978,Graduation,Married,67023.0,0,0,4/3/14,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,906,66117,47,66117.0,1,11.112806043186817,High,High,0
10536,1971,PhD,Together,32892.0,1,0,25-05-2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,32846,54,32846.0,1,10.401015148158129,Low,Low,2
11112,1966,Graduation,Together,70713.0,0,1,3/12/12,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,1477,69236,59,69236.0,0,11.166398852083312,High,High,1
3807,1955,Graduation,Together,59925.0,0,1,30-11-2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,766,59159,70,59159.0,1,11.000865746689424,Medium,Medium,0
9197,1953,Graduation,Married,39722.0,0,1,24-02-2014,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,47,39675,72,39675.0,1,10.589685644007867,Low,Low,2
10832,1958,Graduation,Together,46610.0,0,0,18-07-2013,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,467,46143,67,46143.0,0,10.749591843760111,Medium,Medium,2
6421,1961,Graduation,Together,88347.0,0,0,3/7/13,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,2116,86231,64,86231.0,0,11.38903884025336,High,High,1
4207,1981,PhD,Married,87171.0,0,0,1/5/13,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,1298,85873,44,85873.0,0,11.375638457415702,High,High,1
577,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,22,26885,49,26885.0,0,10.200178919145497,Low,Low,2
10855,1968,Master,Single,50014.0,1,0,22-01-2014,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,396,49618,57,49618.0,0,10.820078239419281,Medium,Medium,2
3081,1978,PhD,Married,41014.0,1,0,22-04-2013,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,40994,47,40994.0,0,10.62169313243685,Medium,Low,2
3535,1965,Graduation,Single,66294.0,0,0,17-03-2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,967,65327,60,65327.0,0,11.101869758548819,High,High,0
247,1971,Graduation,Married,36715.0,1,0,17-11-2012,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,357,36358,54,36358.0,0,10.510967906338982,Low,Medium,2
8707,1956,Graduation,Married,79456.0,0,0,22-08-2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1401,78055,69,78055.0,0,11.282971273810652,High,High,1
9523,1982,Graduation,Together,40479.0,1,0,17-08-2013,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,15,40464,43,40464.0,1,10.608563303961347,Low,Low,2
6072,1970,Master,Single,75345.0,0,0,2/2/13,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,2087,73258,55,73258.0,0,11.229846117045021,High,High,1
6295,1977,Graduation,Married,54233.0,0,1,4/2/13,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,981,53252,48,53252.0,0,10.901063297026466,Medium,High,0
10914,1970,Graduation,Single,24163.0,1,1,12/10/13,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,17,24146,55,24146.0,0,10.092619201258632,Low,Low,2
1509,1958,PhD,Together,84460.0,0,0,4/1/13,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,523,83937,67,83937.0,1,11.344045168342067,High,Medium,0
5577,1983,Graduation,Together,43776.0,1,0,3/5/14,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,23,43753,42,43753.0,1,10.686863844288563,Medium,Low,2
7348,1958,PhD,Single,71691.0,0,0,17-03-2014,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,1192,70499,67,70499.0,0,11.180134444351488,High,High,1
